29,0.05626682000000001,0.00671225726317161
81,0.00000000000000000,0.00000000000000000
29,0.00059498000000000,0.00054318196950930
81,0.00000000000000000,0.00000000000000000
27,0.00239346000000000,0.00054794565241454
81,0.00000000000000000,0.00000000000000000
27,0.00737650000000000,0.00052815719724340
81,0.00000000000000000,0.00000000000000000
29,0.01177660000000000,0.00043010921287506
81,0.00000000000000000,0.00000000000000000
28,0.00820054000000000,0.00044986836185711
81,0.00000000000000000,0.00000000000000000
29,0.00599476000000000,0.00002273110204104
81,0.00000000000000000,0.00000000000000000
29,0.00099666000000000,0.00002595135834595
81,0.00000000000000000,0.00000000000000000
29,0.00180506000000000,0.00044251417265439
81,0.00000000000000000,0.00000000000000000
28,0.05564448000000000,0.00083610563746455
81,0.00019956000000000,0.00044622972558986
28,0.00798126000000000,0.00002481699014788
81,0.00000000000000000,0.00000000000000000
29,0.05909882000000000,0.00594411168695542
81,0.00000000000000000,0.00000000000000000
29,0.02236272000000000,0.00086926253916754
81,0.00000000000000000,0.00000000000000000
28,0.02534710000000000,0.00055618549064139
81,0.00000000000000000,0.00000000000000000
29,0.00120366000000000,0.00045926728927717
81,0.00000000000000000,0.00000000000000000
28,0.02194978000000000,0.00002071043215387
81,0.00000000000000000,0.00000000000000000
29,0.00400506000000000,0.00002263477413185
81,0.00000000000000000,0.00000000000000000
27,0.01916242000000000,0.00045435421424259
81,0.00000000000000000,0.00000000000000000
29,0.00079848000000000,0.00044639081195741
81,0.00000000000000000,0.00000000000000000
27,0.00320026000000000,0.00044900106681388
81,0.00000000000000000,0.00000000000000000
27,0.00039920000000000,0.00054662722672769
81,0.00000000000000000,0.00000000000000000
26,0.03949600000000000,0.00055085817594005
81,0.00000000000000000,0.00000000000000000
28,0.00059842000000000,0.00054659787961535
81,0.00000000000000000,0.00000000000000000
27,0.03931174000000000,0.00055430594259849
81,0.00000000000000000,0.00000000000000000
26,0.00179508000000000,0.00044586079890477
81,0.00000000000000000,0.00000000000000000
28,0.00418906000000000,0.00044595046585916
81,0.00019904000000000,0.00044506697024156
27,0.02734718000000000,0.00055422473961381
81,0.00000000000000000,0.00000000000000000
28,0.00119404000000000,0.00045594370595502
81,0.00000000000000000,0.00000000000000000
28,0.00019988000000000,0.00044694526734266
81,0.00000000000000000,0.00000000000000000
28,0.00439334000000000,0.00054750258720850
81,0.00000000000000000,0.00000000000000000
27,0.02792138000000000,0.00003332532070363
81,0.00000000000000000,0.00000000000000000
29,0.00099766000000000,0.00000103344085462
81,0.00000000000000000,0.00000000000000000
28,0.00099762000000000,0.00000072594765652
81,0.00000000000000000,0.00000000000000000
29,0.00179502000000000,0.00044577163099506
81,0.00000000000000000,0.00000000000000000
27,0.00459274000000000,0.00055244214448212
81,0.00000000000000000,0.00000000000000000
30,0.00239948000000000,0.00054160703189674
81,0.00000000000000000,0.00000000000000000
27,0.00260044000000000,0.00054495720290680
81,0.00000000000000000,0.00000000000000000
28,0.00878566000000000,0.00042662373703300
81,0.00000000000000000,0.00000000000000000
27,0.00099772000000000,0.00000110770032048
81,0.00000000000000000,0.00000000000000000
27,0.00439758000000000,0.00052061614170135
81,0.00000000000000000,0.00000000000000000
27,0.02114904000000000,0.00044374867098392
81,0.00000000000000000,0.00000000000000000
28,0.00099784000000000,0.00000116103402190
81,0.00000000000000000,0.00000000000000000
28,0.00179596000000000,0.00044534722183932
81,0.00000000000000000,0.00000000000000000
28,0.02494250000000000,0.00121142409378384
81,0.00000000000000000,0.00000000000000000
28,0.06072400000000000,0.00094039246328328
81,0.00000000000000000,0.00000000000000000
28,0.00598422000000000,0.00000127357763799
81,0.00000000000000000,0.00000000000000000
26,0.08916806000000000,0.00250435785242445
81,0.00000000000000000,0.00000000000000000
28,0.00260016000000000,0.00055242606564137
81,0.00000000000000000,0.00000000000000000
27,0.00720172000000000,0.00043520864766224
81,0.00018906000000000,0.00042275101182611
28,0.00099734000000000,0.00068889460224333
81,0.00000000000000000,0.00000000000000000
